GeneStableID	Gene name	Cat gene stable ID	Cow gene stable ID	Dog gene stable ID	Horse gene stable ID	Monkey gene stable ID	Opossum gene stable ID	Pig gene stable ID	Rabbit gene stable ID	Rat gene stable ID	Sheep gene stable ID	HumanSF_A	HumanSF_B	HumanSF_C	HumanSF_D	HumanSF_E	HumanSF_F	Human_mix_pro	CatSF_1	CatSF_2	CatSF_3	Cat_mix_pro	CowSF_A	CowSF_B	CowSF_C	Cow_mix_pro	DogSF_A	DogSF_B	DogSF_C	Dog_mix_pro	Horse_1	Horse_2	Horse_3	Horse_mix_pro	Monkey_1	Monkey_2	Monkey_mix_pro	OpposumSF_A	OpposumSF_B	OpposumSF_C	Opposum_mix_pro	PigSF_A	PigSF_B	PigSF_C	Pig_mix_pro	RabbitSF_A	RabbitSF_B	RabbitSF_C	Rabbit_mix_pro	Rat_A	Rat_B	Rat_F	Rat_mix_pro	SheepSF_1	SheepSF_2	SheepSF_3	Sheep_mix_pro
ENSG00000034693	PEX3	ENSFCAG00000018590	ENSBTAG00000001747	ENSCAFG00000000307	ENSECAG00000013200	ENSMMUG00000005365	ENSMODG00000017262	ENSSSCG00000004134	ENSOCUG00000008931	ENSRNOG00000015660	ENSOARG00000001541	30451.18359	34343.49609	21612.43164	30869.62695	29226.20898	26626.89648	18366.77539	57464.03125	56300.01953	58337.73047	59257.67188	20834.64453	23810.24609	24748.04297	15061.46094	951738.0625	1020348.313	939669.6875	1034173.313	26804.87695	21596.59766	17126.58789	23498.94922	44958.34375	35878.03906	36216.25	10492.85352	16621.13477	12515.51758	9375.924805	46412.79688	46692.21484	37225.19531	61790.57031	11257.54395	30358.55859	20349.73828	19962.64453	50528.87891	34586.72656	50575.35156	21605.09375	70783.72656	55062.01563	45957.78906	61128.31641
ENSG00000118873	RAB3GAP2	ENSFCAG00000002599	ENSBTAG00000012585	ENSCAFG00000011125	ENSECAG00000018276	ENSMMUG00000007784	ENSMODG00000004508	ENSSSCG00000010824	ENSOCUG00000010431	ENSRNOG00000002353	ENSOARG00000012654	362655.7188	372522.1875	377388.0313	361754	311669.5625	385621.3125	372689.8125	443511.7188	412119.2813	457698.6563	410321.375	320099.7188	364842.9375	318994.3438	357576.9688	519431.4688	693269.375	537356.125	759465.25	166000.75	224507.5	204458.0625	245619.75	382107.2188	358907.2813	412808.7188	153922.4688	154794.625	152551.75	212825.3906	369673.5	369690.0625	368496.8125	402026.6563	444432.2813	358173.7188	404108.2813	513194.3125	479335.2813	430054.4688	457902.9375	533765.6875	238822.3906	184104.2031	187038.625	186868.4219
ENSG00000134851	TMEM165	ENSFCAG00000029712	ENSBTAG00000001269	ENSCAFG00000002094	ENSECAG00000018843	ENSMMUG00000001918	ENSMODG00000020677	ENSSSCG00000032234	ENSOCUG00000013475	ENSRNOG00000002199	ENSOARG00000001532	221734.0781	249775.0469	138666.7656	212355.2813	203734.9531	183215.3125	193665.3281	160150	168430.6563	190240.7188	156527.6406	279557.75	224847.2031	290234.4688	183364.6406	73253.17969	59088.11719	51788.35547	58829.69531	158798.1875	197329.1094	200142.0625	230853.0938	133042.1406	85811.10938	105625.7969	92821.95313	97594.5625	92747.28125	119992.5469	128638.5391	115839.9609	112068.6328	104930.9219	275513.875	167552.375	261518.8906	708060.625	180720.2813	215318.4531	232601.8438	169553.7969	84668.76563	65813.46875	47390	62123.32031
ENSG00000112584	FAM120B	ENSFCAG00000025805	ENSBTAG00000003884	ENSCAFG00000004109	ENSECAG00000018901	ENSMMUG00000021145	ENSMODG00000029038	ENSSSCG00000029697	ENSOCUG00000012579	ENSRNOG00000058790	ENSOARG00000005122	60719.89844	59824.92969	65138.90234	61554.86719	56689.95313	67813.10156	41338.91797	59934.29297	50689.56641	55973.98438	61288.73438	68639.88281	78850.20313	69884.17188	61147.36328	44221.21484	44761.42188	45582.19922	45694.39063	11484.18262	6465.629395	19014.46875	13360.23633	92195.5625	106256.1641	98938.89063	16329.83789	18368.98633	18039.94727	18916.5332	292171.5	245290.1875	255722.6875	231168.7031	44686.69141	42264.02734	45549.41797	41812.05078	33476.97656	35771.41406	32572.7168	32008.57031	79404.32813	87813.74219	78103.64063	74830.30469
ENSG00000026508	CD44	ENSFCAG00000005887	ENSBTAG00000011578	ENSCAFG00000006889	ENSECAG00000010267	ENSMMUG00000004327	ENSMODG00000045292	ENSSSCG00000013297	ENSOCUG00000000715	ENSRNOG00000006094	ENSOARG00000018809	3619880.25	3625986.25	3607668.25	2996142.25	3299518.75	3683844.5	3721740	1919903.75	2117251.25	1914218.75	2047265	2133621.75	2240460	2233248.5	1951755.375	1875119.5	1798003.625	1778472.375	1884659.5	2019701.5	1928256.125	2097681	2592102	4241535	2819906	4213850.5	1228264	1263767.75	1290139.25	1446868.25	1595489.25	1424086.375	1417988.25	1470249.25	1845239.875	2216233.25	1905209	1825055.125	679507.8125	902468.0625	811417.5	845359	2077506.875	1820902.25	1762232.875	1845898.25
ENSG00000104812	GYS1	ENSFCAG00000003349	ENSBTAG00000039958	ENSCAFG00000003858	ENSECAG00000021428	ENSMMUG00000003911	ENSMODG00000013742	ENSSSCG00000003154	ENSOCUG00000000015	ENSRNOG00000020812	ENSOARG00000012463	155533.4844	154480.9219	183268.7656	157679.625	152560.0938	159066.0938	170456.3281	272189.5938	283250.9688	261310.3906	162186.6406	128588.3125	119424.1484	121099.4844	110297.7969	361929.0625	354468.3438	400112.6563	272870.875	153332.6563	123424.4141	147575.3281	147305.0781	198331.6875	203482.7656	230941.1094	44939.51563	47472.46875	48109.12109	57332.41797	535086.4375	553268.1875	464910.2813	485958.375	556059	521841.4688	486482.9688	493550.8125	445431.6563	369700.1875	600134	468390.6563	344751.7188	344905	322291.5938	296807.4375
ENSG00000111906	HDDC2	ENSFCAG00000031276	ENSBTAG00000003340	ENSCAFG00000001030	ENSECAG00000012184	ENSMMUG00000015317	ENSMODG00000017712	ENSSSCG00000004224	ENSOCUG00000011863	ENSRNOG00000021442	ENSOARG00000007948	218196.4844	213007.1875	244206	226693.6719	218785.7031	230150.2813	185956.8594	101264.1563	103321.3125	101307.4141	97588.53906	424003.4375	366276.0938	367002.375	338809.1875	172344.6875	176705.5469	189841.3594	174130.25	17107.46875	18945.40625	25690.34375	25721.30664	139928.8086	194414.2285	140143.2734	84400.51563	83984.64063	85499.88281	61794.57422	71686.42188	82601.79688	81762.16406	85118.67188	166467.5313	166435.4844	160744.0313	150079.0781	263100.2188	276420.8125	250039.625	215242.2813	221717.4219	220328.6094	233490.6406	199491.6094
ENSG00000198589	LRBA	ENSFCAG00000025294	ENSBTAG00000018546	ENSCAFG00000007907	ENSECAG00000010768	ENSMMUG00000002212	ENSMODG00000000916	ENSSSCG00000009021	ENSOCUG00000008453	ENSRNOG00000023453	ENSOARG00000005862	35005.04297	35898.92969	36188.07422	63227.96484	34318.66797	35648.95313	37856.16016	16753.61328	16935.23438	20291.17188	5692.547852	29586.28125	30106.7207	27438.60938	32022.98438	43669.00391	41251.5625	34441.63672	33651.89063	10723.82617	9869.447266	10967.91602	16245.55859	41591.45703	47191.39844	40619.13672	65541.83398	60235.36523	67453.52539	60839.04492	189606.4375	198773.9844	205671.2188	205044.3438	91936.65625	83703.40625	83935.00781	69653.21875	74566.25	68753.24219	60057.60156	78641.03125	62629.55469	47020.87109	43857.28906	43991.79297
ENSG00000183207	RUVBL2	ENSFCAG00000003350	ENSBTAG00000023417	ENSCAFG00000003844	ENSECAG00000016701	ENSMMUG00000003915	ENSMODG00000013763	ENSSSCG00000003152	ENSOCUG00000006427	ENSRNOG00000020793	ENSOARG00000012568	1197741.5	1191417.625	1449884.375	1438961.75	1224343.125	1290904	1167134.25	835190.875	813310.625	878191.25	722343.6875	802328.3125	778747.6875	729665.6875	694193.6875	651882.0625	664628.5625	570113.25	616787.1875	543109.6875	603019.25	625392.625	666297	954104.5	1379117.625	1049742	767262.125	697790.5	686935.4375	688675.9375	1061731.625	1211766.125	1293483.875	1240135	1265836.125	1313625.125	1202053.75	1165745	771429.25	589572.625	729791.1875	644886.0625	1344066.125	1278806.875	1417842.375	1300241.875
ENSG00000152620	NADK2	ENSFCAG00000029498	ENSBTAG00000011334	ENSCAFG00000031830	ENSECAG00000019847	ENSMMUG00000015226	ENSMODG00000020357	ENSSSCG00000016836	ENSOCUG00000009162	ENSRNOG00000054157	ENSOARG00000010886	57161.00781	57738.27734	43899.67188	49903.39844	40222.88281	51466.47656	47992.90234	56570.41797	59755.26563	65415.30469	54033.37109	29631.78516	35570.21875	33949.4375	31913.32227	104345.7256	101917.8242	105060.0811	99926.77246	66638.09375	58214.83984	70786.42188	75926.09375	153432.8438	124249.0625	144076.6094	41973.48828	41500.19922	42287.95313	43087.84766	66343.66406	56889.44141	56626.94922	58640.27344	89096.08594	83357.96094	88454.27344	80699.50781	53075.20313	59481.88281	50060.64844	57463.65625	201677.8906	108817.1094	193833.4531	192712.3906
ENSG00000124789	NUP153	ENSFCAG00000011583	ENSBTAG00000017128	ENSCAFG00000010146	ENSECAG00000016010	ENSMMUG00000001993	ENSMODG00000010951	ENSSSCG00000026034	ENSOCUG00000003064	ENSRNOG00000001456	ENSOARG00000011514	215925.8281	216028.5781	206457.875	270181.3438	195824.375	211062.1719	201570.0938	204669.6406	201824.3438	149243.1563	212393.5	125394.3359	127621.8047	116093.7031	121884.5547	175615.875	118138.6406	133106.5938	94272.29688	266111.25	317926.5938	324285	362010.2188	358997.9375	436176.9688	164080.8281	82901.19727	104121.4609	106209.207	111191.0098	200754.8828	226462.6113	218076.5625	201093.4668	169290.9844	183370.625	192219.8438	173714.3906	171881.4219	155740.1406	234684.875	171640.5469	416214.2813	471161.8125	473289.8125	389442.9688
ENSG00000175073	VCPIP1	ENSFCAG00000014522	ENSBTAG00000006695	ENSCAFG00000007346	ENSECAG00000015559	ENSMMUG00000020612	ENSMODG00000007927	ENSSSCG00000006209	ENSOCUG00000015198	ENSRNOG00000006980	ENSOARG00000017761	68343.3125	66332.42188	72057.42969	70229.48438	62467.70703	65564.65625	75650.40625	136758.9219	124584.9688	130192.3906	128183.1094	95589.09375	94429.96875	174369.6563	97125.67188	127622.2031	109546.8359	114572.0313	107702.1797	93298.17969	100920.6563	106073.9141	124199.1875	125760.6953	130076.9453	131423.9375	10464.74805	11401.58789	11306.54297	10032.64941	168015.5938	169780.8281	167822.625	162710.1719	196591.9375	165562.125	165955.4688	163220.0938	148035.1094	132097.3125	148910.9531	135329.4375	161557.0469	172892.1094	176119.125	171824.875
ENSG00000054523	KIF1B	ENSFCAG00000014588	ENSBTAG00000048747	ENSCAFG00000019785	ENSECAG00000020336	ENSMMUG00000002171	ENSMODG00000002802	ENSSSCG00000003401	ENSOCUG00000002763	ENSRNOG00000057626	ENSOARG00000005770	80206.21875	72079.38672	73761.96094	80202.73828	63603.21289	72182.05078	75007.41406	129278.5234	126479.0977	129123.4023	138518.9922	20687.5918	26856.82813	28238.20703	17680.48633	95325.90625	97542.64844	107176.9297	95219.65625	158108.2031	179670.1875	181478.4844	210111.3438	241754.7773	244119.5195	183820.6465	62939.08203	65712.21094	61817.28516	67770.07813	205229.5625	202377.9219	201421.1719	209802.2188	154475.8359	161900.1836	156807.9063	158372.3047	1713997.188	1192399.133	1534098.883	1410705.914	80386.40625	81059.96094	93508.26563	114625.5078
ENSG00000105176	URI1	ENSFCAG00000022885	ENSBTAG00000007559	ENSCAFG00000007606	ENSECAG00000007717	ENSMMUG00000018441	ENSMODG00000012675	ENSSSCG00000025912	ENSOCUG00000015063	ENSRNOG00000014463	ENSOARG00000004087	64158.35547	53523.85938	77143.94531	70156.125	65401.29297	71170.36719	78888.4375	76776.35156	64186.86328	71181.19531	74749.88281	47047.33984	46474.46875	44092.01563	40095.66406	18886.12695	15389.43164	14465.79199	18585.76758	46289.27734	55633.50781	62617.27344	72450.92969	54473.60156	59965.19531	59460.79297	26506.76367	21967.05078	21343.68359	20564.08594	67192.95313	71995.28125	65148.24609	67184.35156	63169.10156	46023.71484	50634.98438	54270.64844	33871.23828	30660.16992	64116.78125	44341.85156	57305.91016	66182.82813	68053.57813	65788.71094
ENSG00000120800	UTP20	ENSFCAG00000006150	ENSBTAG00000003239	ENSCAFG00000006964	ENSECAG00000006876	ENSMMUG00000012891	ENSMODG00000003141	ENSSSCG00000000869	ENSOCUG00000010475	ENSRNOG00000005823	ENSOARG00000014722	118584.7266	116380.375	85184.17969	92936.44531	113327.5391	109440.0234	89170.95313	103480.1719	102363.6328	129289.7891	120949.2031	246510.2031	201953.3906	179578.5	184495.9375	36977.26563	34775.46875	33910.72266	37304.17969	132013.5156	140804.8594	190404.9844	182597.0938	138603.7031	139820.5938	138769.6563	90538.35938	87667.85156	92783.03125	81703.98438	256610.625	226911.875	184027.4688	193043.0313	86683.91406	68672.14844	88379.99219	59526.80469	52698.21875	50082.20313	67661.34375	61342.07813	701483.625	727017.25	721588.6875	664759
ENSG00000100813	ACIN1	ENSFCAG00000002332	ENSBTAG00000011571	ENSCAFG00000011427	ENSECAG00000021097	ENSMMUG00000012979	ENSMODG00000005083	ENSSSCG00000002034	ENSOCUG00000001678	ENSRNOG00000013533	ENSOARG00000019368	325405.2813	317182.5313	410266.3125	390906.3125	351600	394261.4375	297415.7813	200376.5313	201227.0625	227176.3125	192547.625	129055.75	177102.5	163811.6094	145373.25	130986.4609	129010.5938	133610.5625	115226.0547	163950.2344	240365.125	214766.625	240986.1875	361268.9688	379354.5313	314774.5	222586.9063	211474.5625	204553.375	183945	579057.5	587845.25	611635	581875.125	434444.1875	391058.4375	354865.4375	441771.1875	256490.9219	210026.8125	274087.9375	245730.4063	458070.5313	536596.0625	498925.4063	440635.4375
ENSG00000122591	FAM126A	ENSFCAG00000011016	ENSBTAG00000004575	ENSCAFG00000002742	ENSECAG00000023479	ENSMMUG00000000517	ENSMODG00000001096	ENSSSCG00000015386	ENSOCUG00000006565	ENSRNOG00000010517	ENSOARG00000012192	52356.58203	47616.96094	53846.87109	66692.46875	51493.00391	53476.71875	46795.72656	170848.543	160272.8125	160255.1367	141690.8203	144175.4063	152005.75	140502.2188	73874.10938	128328.6133	119776.6172	117518.6758	104859.582	110786.4297	77959.91406	130202.4375	94566.23438	85732.49414	63870.65039	65702.3457	43501.55078	43124.31738	48991.82324	43415.11426	102376.6719	91330.18164	92500.55859	68158.58984	122421.4844	108292.1172	114305.3828	101144.7031	136263.6563	99509.61719	142404.7813	115007.3984	126454.9766	125097.4766	120129.2109	85759.28906
ENSG00000134046	MBD2	ENSFCAG00000022047	ENSBTAG00000037457	ENSCAFG00000032711	ENSECAG00000022368	ENSMMUG00000003136	ENSMODG00000011041	ENSSSCG00000004528	ENSOCUG00000021080	ENSRNOG00000011853	ENSOARG00000004770	163724.1875	164679.4531	162580.8281	164141.3125	157153.875	165472.1719	149289.6406	70469.39063	65582.89844	67781.76563	65606.34375	64723.48438	61154.81641	62627.67578	58302.57031	40309.46484	40476.36719	56961.55859	43190.48047	33182.18359	51436.28516	40169.36719	50119.63672	166976.9375	187788.0938	156093.1875	145234.7188	146306.2188	160080	116602.0391	211063.9844	229548.25	199057.7969	174553.0625	67465.80469	58098.53125	62221.03906	74087.82031	97342.97656	82189.125	94355.91406	70162.30469	96085.80469	111686.8516	112910.8438	110990.4063
ENSG00000126777	KTN1	ENSFCAG00000007834	ENSBTAG00000017713	ENSCAFG00000015162	ENSECAG00000015910	ENSMMUG00000006650	ENSMODG00000007623	ENSSSCG00000005060	ENSOCUG00000010650	ENSRNOG00000012255	ENSOARG00000021096	255242.375	276756.0313	183415.8438	193590.5625	226014.6406	236692.3281	185351.1563	488469.4521	527209.3838	438624.4814	417678.5879	508921.1563	481448.0938	475617.5	454805.75	519809.2813	455993.6875	539136.25	479524.1875	327309.125	377021.0625	462203.75	431140.2188	817626.875	523650.8125	666073.1875	92302.45313	93179.71875	110890.0391	978287.3125	484443.3438	517148.7813	510594.625	545310.875	794128.5	745451.5625	892543.6875	728875.875	501968.7188	522898.7188	646114.5625	646040.9375	778207.1875	660772.125	818181.5	413124.1875
ENSG00000134265	NAPG	ENSFCAG00000031754	ENSBTAG00000005158	ENSCAFG00000018741	ENSECAG00000013321	ENSMMUG00000054422	ENSMODG00000021439	ENSSSCG00000038533	ENSOCUG00000012222	ENSRNOG00000018914	ENSOARG00000001378	339907.6563	318513.5	398015.0625	353702.4375	285921.25	371114.3438	320861.3125	351422	322534.375	333649.1563	342486.5938	218416.5469	233288.5	211145.8906	228804.7656	594429.25	936182.25	1532741.875	870845.375	258632.4375	315551.5	335744.0625	405889.125	366156.8438	341298.4688	388599.9688	221657.5469	197595.75	200058.5	202580.5	456112.8438	500608.0313	463885.875	433587.1875	488973.2188	412618.7813	422196.8125	416923.125	479449	459100.6875	377766.3125	396960.0625	217295.9531	248884.0781	242342.2188	222642.7188
ENSG00000175390	EIF3F	ENSFCAG00000026973	ENSBTAG00000004861	ENSCAFG00000006884	ENSECAG00000039689	ENSMMUG00000015010	ENSMODG00000008867	ENSSSCG00000039647	ENSOCUG00000004225	ENSRNOG00000015221	ENSOARG00000015265	1126749.75	1126136.5	1341504.625	1206974.875	1118354.5	1244919.125	1091397.625	1131000	1100878.375	1106402.375	842203.4375	1155190	1229019	1200732.75	1026628.5	1065736.375	1090535.25	1182639.625	1015391.625	500961.8438	649373.375	627124.25	672594.0625	1305909.25	1098568.375	888026.75	942427.125	952612.25	742512	638641.25	1700991.25	1824465.375	1809438.375	1664137.75	1697071.5	1578021.625	1558860.375	1312476	1456370.25	1156276.875	1355733.5	1098761	1029765.938	1165572.75	1190174.625	1049923.875
ENSG00000066027	PPP2R5A	ENSFCAG00000025917	ENSBTAG00000000754	ENSCAFG00000012304	ENSECAG00000007665	ENSMMUG00000019771	ENSMODG00000002945	ENSSSCG00000015599	ENSOCUG00000017572	ENSRNOG00000000068	ENSOARG00000010759	85075.35938	65759.71875	84093.88281	60026.32031	75121.23438	84206.69531	78746.24219	33683.64063	29470.88086	28811.80078	29036.42773	42931.39453	44150.48047	41369.66016	41833.36719	45664.97656	45792.42969	50270.71484	43638.87109	32477.31641	39377.14844	36089.61719	40925.32813	59990.94141	38291.3125	45755.5	14422.06445	12871.82617	13564.84375	12249.14453	29021.25195	34164.97266	32116.55469	93350.30469	20171.59961	14460.08789	19928.65039	21222.17578	67049.29688	56545.73828	56159.83984	39159.74609	54065.35938	62648.91797	56881.67578	61023.99219
ENSG00000162384	CZIB	ENSFCAG00000030764	ENSBTAG00000003484	ENSCAFG00000019168	ENSECAG00000021472	ENSMMUG00000007611	ENSMODG00000000470	ENSSSCG00000003850	ENSOCUG00000029317	ENSRNOG00000012724	ENSOARG00000006213	405446.5	377770.9063	434498.1875	431315.4063	414824.9375	392335.5	376805.375	759694.75	756770.125	750320.875	929408.9375	635047.0625	458749.8438	631044.875	435071	406307.0938	394420.25	449673.25	369996.1563	318651.5625	342282	348132.6875	348273.0938	642218.875	422705.8438	555987.25	642030.375	653977.125	541206.75	729363.9375	318278.9375	312757.75	376437.3125	388359.5	740453.3125	717622.25	785789	725526.75	398181.1563	488218.9063	372105.3438	345779.0938	452432.0938	521456.0313	554495.75	493460.4375
ENSG00000157184	CPT2	ENSFCAG00000005929	ENSBTAG00000014649	ENSCAFG00000019174	ENSECAG00000022130	ENSMMUG00000007606	ENSMODG00000000481	ENSSSCG00000003851	ENSOCUG00000016639	ENSRNOG00000012443	ENSOARG00000006198	67534.71094	59588.30469	49449.72266	69342.54688	57802.48438	58812.69141	65681.6875	192716.9375	222225.0313	134786.2344	160397.5313	352484.9375	365271.0313	331512.3438	338291.2813	573880	460130.625	422556.2188	426608.7813	201547.6719	207097.9219	293443.2813	304167.5313	163063.2188	164801.3906	159859.2031	143462.2969	124797.4922	150391.1094	141558.0938	211368.625	198792.75	202328.7344	198565.3906	129296.7578	108073.4844	110564.8984	102246.3984	250808.7344	288363.1875	236097.2813	240580.2031	250084.5781	222467.8281	242986.3906	245327.6094
ENSG00000113391	FAM172A	ENSFCAG00000025443	ENSBTAG00000050195	ENSCAFG00000008064	ENSECAG00000018274	ENSMMUG00000001722	ENSMODG00000020131	ENSSSCG00000027608	ENSOCUG00000007299	ENSRNOG00000013844	ENSOARG00000016711	53712.17969	49533.80469	58847.01172	49427.60156	51075.40625	53525.13672	43399.34375	223537.0625	452994.1875	81149.91406	152200.0625	96506.73438	106233.3203	100185.4609	100204.9219	176338.7656	197625.2969	193259.8438	199328.1719	163544.7813	159519.6563	189444.3594	193796	137799.9531	113787.2031	114627.3672	28668.8418	26105.23828	22974.44531	31237.30273	104271.2969	134454.6719	112547.6328	114740.9766	161851.2344	145183.2656	151129.8438	125375.25	154490.375	170823.8906	161399.7031	132790.2813	87347.28125	94325.02344	94652.3125	95663.94531
ENSG00000085978	ATG16L1	ENSFCAG00000011322	ENSBTAG00000003928	ENSCAFG00000011752	ENSECAG00000016091	ENSMMUG00000023358	ENSMODG00000010423	ENSSSCG00000016300	ENSOCUG00000015285	ENSRNOG00000017913	ENSOARG00000019320	79279.25781	76971.50781	76394.30469	90177.96094	79582.67969	78118.83594	85385.70313	125499.9453	126073.2344	131272.0625	123744.3828	107398.875	123364.2422	123066.2813	134570.1094	192906.4063	181750.0469	158268.0938	190239.1094	225978.7813	328315.8125	117008.8594	304423.125	91521.82813	77081.53125	98238.89063	83704.63281	75410.10156	75006.64844	84774.90625	87136.38281	114394.6641	123218.7344	87023.03125	172155.0469	159610.2188	167345.7969	169331.7188	157382.625	159279.7344	174213.2344	163318.2813	99520.90625	98519.36719	99770.36719	96453.76563
ENSG00000114767	RRP9	ENSFCAG00000009145	ENSBTAG00000000670	ENSCAFG00000010060	ENSECAG00000024543	ENSMMUG00000003644	ENSMODG00000011815	ENSSSCG00000023177	ENSOCUG00000009193	ENSRNOG00000012927	ENSOARG00000006698	310967	311937	299752.1875	284263.9375	290563.0625	303056.5	311871.625	170775.4219	172922.9063	194905.4063	161207.2969	75769.35938	75827.95313	76149.5	67879.6875	71566.32813	100883.5469	91508.97656	55941.64844	122168.3203	146408.2656	151792.7188	142506.8438	304330.625	363509.6875	284840.6563	202365.125	170949.5781	180306.5313	187840.4688	359633.5	378432.1875	344321.3438	389974.8438	202599.7969	178510.1875	193628.0938	160780.2031	88959.94531	80467.39063	89025.61719	87311.53125	177791.1875	159969.9063	162723.0625	175887.0625
